Project Name,Package Name,Type Name,Code Smell
kafka,org.apache.kafka.streams.kstream,JoinWindows,Deficient Encapsulation
kafka,org.apache.kafka.streams.kstream,SessionWindowedCogroupedKStream,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,Suppressed,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,Suppressed,Rebellious Hierarchy
kafka,org.apache.kafka.streams.kstream,StrictBufferConfig,Unnecessary Abstraction
kafka,org.apache.kafka.streams.kstream,EagerBufferConfig,Unnecessary Abstraction
kafka,org.apache.kafka.streams.kstream,EagerBufferConfig,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,WindowedSerdes,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.kstream,TimeWindowedSerde,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,SessionWindowedSerde,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,UnlimitedWindows,Deficient Encapsulation
kafka,org.apache.kafka.streams.kstream,Branched,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,CogroupedKStream,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,StreamJoined,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,Grouped,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,NamedOperation,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,TimeWindowedCogroupedKStream,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,Repartitioned,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,TimeWindowedSerializer,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,TimeWindowedKStream,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,KTable,Insufficient Modularization
kafka,org.apache.kafka.streams.kstream,ForeachProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,SessionWindowedDeserializer,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,TimeWindows,Deficient Encapsulation
kafka,org.apache.kafka.streams.kstream,BranchedKStream,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,Produced,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,SessionWindowedSerializer,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,Joined,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,Printed,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream,KStream,Insufficient Modularization
kafka,org.apache.kafka.streams.kstream.internals,KStreamTransformValues,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamTransformValuesProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,FullTimeWindowedSerde,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,TimeWindowedKStreamImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,TimeWindowedKStreamImpl,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,SlidingWindowedKStreamImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,SlidingWindowedKStreamImpl,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,PrintForeachAction,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,ChangedDeserializer,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableAggregate,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableAggregateProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,BranchedKStreamImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,AbstractStream,Wide Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,AbstractStream,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableJoinMergeProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableSourceValueGetterSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableSourceValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,ChangedSerializer,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableLeftJoin,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableLeftJoin,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableLeftJoinValueGetterSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableLeftJoinValueGetterSupplier,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableLeftJoinProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableLeftJoinValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableMaterializedValueGetterSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableMaterializedValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamJoinWindowProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamMapProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamAggregate,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamAggregateProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamAggregateValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamSlidingWindowAggregateProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamWindowAggregateValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KGroupedTableImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KGroupedTableImpl,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,CogroupedStreamAggregateBuilder,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.kstream.internals,KTableReduce,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableReduceProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,CogroupedKStreamImpl,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,CogroupedKStreamImpl,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.kstream.internals,KStreamFlatMapValues,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamFlatMapValuesProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,TimeWindowedCogroupedKStreamImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,TimeWindowedCogroupedKStreamImpl,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,WindowedStreamPartitioner,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,UnlimitedWindow,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamReduce,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamReduceProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamReduceValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,TransformerSupplierAdapter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KGroupedStreamImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KGroupedStreamImpl,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,InternalStreamsBuilder,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.kstream.internals,KStreamKTableJoin,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamImpl,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.kstream.internals,KStreamImpl,Insufficient Modularization
kafka,org.apache.kafka.streams.kstream.internals,SessionWindowedCogroupedKStreamImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,SessionWindowedCogroupedKStreamImpl,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KTableMapValues,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableMapValuesProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableMapValuesValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamFilter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamFilterProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableOuterJoin,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableOuterJoin,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableOuterJoinValueGetterSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableOuterJoinValueGetterSupplier,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableOuterJoinProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableOuterJoinValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,SlidingWindowedCogroupedKStreamImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,SlidingWindowedCogroupedKStreamImpl,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KStreamKTableJoinProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableSourceProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamPrint,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamPrintProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamFlatMap,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamFlatMapProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,SessionWindowedKStreamImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,SessionWindowedKStreamImpl,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,SessionCacheFlushListener,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableRightJoin,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableRightJoin,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableRightJoinValueGetterSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableRightJoinValueGetterSupplier,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableRightJoinProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableRightJoinValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableFilter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableFilterProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableFilterValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableInnerJoin,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableInnerJoin,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableInnerJoinValueGetterSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableInnerJoinValueGetterSupplier,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableJoinProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableInnerJoinValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,TimestampedKeyValueStoreMaterializer,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamBranch,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamBranchProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamPeek,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamPeekProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,PassThroughProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamImplJoin,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.kstream.internals,KStreamWindowAggregateProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamWindowAggregateValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,Change,Deficient Encapsulation
kafka,org.apache.kafka.streams.kstream.internals,KTableValueGetter,Wide Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,WrappingNullableSerde,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableAbstractJoinValueGetterSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamKStreamJoinProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamMapProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableKTableAbstractJoin,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.kstream.internals,KStreamSessionWindowAggregateProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableSessionWindowValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamGlobalKTableJoin,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableTransformValues,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableTransformValuesProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableTransformValuesGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,GlobalKTableImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamFlatTransform,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamFlatTransformProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamFlatTransformValues,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KStreamFlatTransformValuesProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTablePassThrough,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTablePassThroughProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTablePassThroughValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableImpl,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KTableImpl,Missing Hierarchy
kafka,org.apache.kafka.streams.kstream.internals,KTableImpl,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.kstream.internals,KTableImpl,Insufficient Modularization
kafka,org.apache.kafka.streams.kstream.internals,KTableRepartitionMap,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableMapProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals,KTableMapValueGetter,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,UnoptimizableRepartitionNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,StreamStreamJoinNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,StreamStreamJoinNodeBuilder,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,KTableKTableJoinNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,KTableKTableJoinNode,Insufficient Modularization
kafka,org.apache.kafka.streams.kstream.internals.graph,KTableKTableJoinNodeBuilder,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,BaseJoinProcessorNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,GroupedTableOperationRepartitionNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,GroupedTableOperationRepartitionNodeBuilder,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,SourceGraphNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,SourceGraphNode,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals.graph,OptimizableRepartitionNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,StreamSourceNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,StreamSourceNode,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals.graph,GlobalStoreNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,StreamToTableNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,TableSourceNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,TableSourceNode,Broken Hierarchy
kafka,org.apache.kafka.streams.kstream.internals.graph,TableSourceNodeBuilder,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,StateStoreNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,GraphNode,Insufficient Modularization
kafka,org.apache.kafka.streams.kstream.internals.graph,BaseRepartitionNode,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.graph,BaseRepartitionNodeBuilder,Multifaceted Abstraction
kafka,org.apache.kafka.streams.kstream.internals.suppress,SuppressedInternal,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.suppress,NamedSuppressed,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.suppress,FinalResultsSuppressionBuilder,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.suppress,KTableSuppressProcessorSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.suppress,KTableSuppressProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.foreignkeyjoin,SubscriptionJoinForeignProcessorSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.foreignkeyjoin,SubscriptionWrapperSerde,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.foreignkeyjoin,SubscriptionWrapperSerializer,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.foreignkeyjoin,SubscriptionWrapperDeserializer,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.foreignkeyjoin,ForeignJoinSubscriptionProcessorSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.foreignkeyjoin,KTableKTableJoinProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.foreignkeyjoin,SubscriptionStoreReceiveProcessorSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.foreignkeyjoin,ForeignJoinSubscriptionSendProcessorSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.kstream.internals.foreignkeyjoin,UnbindChangeProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,DefaultProductionExceptionHandler,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,StreamsUncaughtExceptionHandler,Deficient Encapsulation
kafka,org.apache.kafka.streams.errors,BrokerNotFoundException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,BrokerNotFoundException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,StateStoreMigratedException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,StateStoreMigratedException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,LogAndFailExceptionHandler,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,StreamsNotStartedException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,StreamsNotStartedException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,StateStoreNotAvailableException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,StateStoreNotAvailableException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,TopologyException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,TopologyException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,InvalidStateStorePartitionException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,InvalidStateStorePartitionException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,TaskCorruptedException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,TaskCorruptedException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,TaskIdFormatException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,TaskIdFormatException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,TaskMigratedException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,StreamsRebalancingException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,StreamsRebalancingException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,InvalidStateStoreException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,InvalidStateStoreException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,TaskAssignmentException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,UnknownStateStoreException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,UnknownStateStoreException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,LogAndContinueExceptionHandler,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,ProductionExceptionHandler,Deficient Encapsulation
kafka,org.apache.kafka.streams.errors,MissingSourceTopicException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,MissingSourceTopicException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,LockException,Unutilized Abstraction
kafka,org.apache.kafka.streams.errors,LockException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,ProcessorStateException,Broken Hierarchy
kafka,org.apache.kafka.streams.errors,DeserializationExceptionHandler,Deficient Encapsulation
kafka,org.apache.kafka.streams.internals.metrics,ClientMetrics,Multifaceted Abstraction
kafka,org.apache.kafka.streams.processor,ProcessorContext,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor,FailOnInvalidTimestamp,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,TaskId,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor,Cancellable,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,ExtractRecordMetadataTimestamp,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,BatchingStateRestoreCallback,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,ConnectedStoreProvider,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,ProcessorSupplier,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,WallclockTimestampExtractor,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,StateStoreContext,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor,AbstractProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,LogAndSkipOnInvalidTimestamp,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,UsePartitionTimeOnInvalidTimestamp,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor,StateStore,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.api,Processor,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.api,RecordMetadata,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.api,ContextualProcessor,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,AbstractProcessorContext,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,AbstractProcessorContext,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,ChangelogRegister,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,GlobalProcessorContextImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,StoreChangelogReader,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals,StoreChangelogReader,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StoreChangelogReader,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,ChangelogMetadata,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,ProcessorContextImpl,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,ProcessorContextImpl,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,ProcessorNode,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals,ProcessorNode,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StreamThread,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals,StreamThread,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StreamThread,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,InternalConsumerConfig,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,StandbyTask,Broken Hierarchy
kafka,org.apache.kafka.streams.processor.internals,StandbyTask,Multipath Hierarchy
kafka,org.apache.kafka.streams.processor.internals,StandbyTask,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,InternalTopicManager,Unexploited Encapsulation
kafka,org.apache.kafka.streams.processor.internals,InternalTopicManager,Missing Hierarchy
kafka,org.apache.kafka.streams.processor.internals,InternalTopicManager,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,ChangelogTopics,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StreamsProducer,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,SourceNode,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,ActiveTaskCreator,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,ProcessorTopology,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,PunctuationSchedule,Unutilized Abstraction
kafka,org.apache.kafka.streams.processor.internals,PunctuationSchedule,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,RepointableCancellable,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,InternalTopologyBuilder,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals,InternalTopologyBuilder,Unexploited Encapsulation
kafka,org.apache.kafka.streams.processor.internals,InternalTopologyBuilder,Missing Hierarchy
kafka,org.apache.kafka.streams.processor.internals,InternalTopologyBuilder,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,InternalTopologyBuilder,Insufficient Modularization
kafka,org.apache.kafka.streams.processor.internals,InternalTopologyBuilder,Hub-like Modularization
kafka,org.apache.kafka.streams.processor.internals,ProcessorNodeFactory,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,GlobalStore,Cyclic Hierarchy
kafka,org.apache.kafka.streams.processor.internals,GlobalStore,Deep Hierarchy
kafka,org.apache.kafka.streams.processor.internals,Source,Cyclic Hierarchy
kafka,org.apache.kafka.streams.processor.internals,Source,Deep Hierarchy
kafka,org.apache.kafka.streams.processor.internals,Source,Multipath Hierarchy
kafka,org.apache.kafka.streams.processor.internals,Processor,Broken Hierarchy
kafka,org.apache.kafka.streams.processor.internals,Processor,Cyclic Hierarchy
kafka,org.apache.kafka.streams.processor.internals,Processor,Deep Hierarchy
kafka,org.apache.kafka.streams.processor.internals,Processor,Multipath Hierarchy
kafka,org.apache.kafka.streams.processor.internals,Sink,Cyclic Hierarchy
kafka,org.apache.kafka.streams.processor.internals,Sink,Deep Hierarchy
kafka,org.apache.kafka.streams.processor.internals,Sink,Multipath Hierarchy
kafka,org.apache.kafka.streams.processor.internals,TopicsInfo,Deficient Encapsulation
kafka,org.apache.kafka.streams.processor.internals,TopologyDescription,Cyclic Hierarchy
kafka,org.apache.kafka.streams.processor.internals,TopologyDescription,Deep Hierarchy
kafka,org.apache.kafka.streams.processor.internals,Tasks,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,SinkNode,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StoreToProcessorContextAdapter,Cyclic-Dependent Modularization
kafka,org.apache.kafka.streams.processor.internals,StoreToProcessorContextAdapter,Insufficient Modularization
